uri,model,audio_sec,infer_sec,rtf,der,jer,der_short,jer_short,der_turn,jer_turn,n_ref_speakers,n_hyp_speakers
aepyx,pyannote31,169.152,11.957103501074016,0.07068851388735585,0.07655903200400992,0.09974157089331934,,,0.22239739059526978,0.34689506213111965,4,4
aepyx,sortformer_v1,169.152,1.7459329273551702,0.010321680662097819,0.031932412114269115,0.045672019845172156,,,0.08779559662951915,0.15213607062392184,4,4
bgvvt,pyannote31,1200.064,40.61970887705684,0.03384795217343144,0.101886083087911,0.0780880852951377,0.3300000000000034,0.19411764705882295,0.14516450648054077,0.1642492706178007,2,2
bgvvt,sortformer_v1,1200.064,14.214252409525216,0.011844578630410723,0.09828310044489029,0.07630827679581736,0.12499999999998579,0.41666666666665086,0.12904144708730467,0.13129349261954917,2,2
bjruf,pyannote31,360.512,7.391226137056947,0.020502025278096005,0.18200945552459372,0.16501018543222545,0.12727272727272834,0.12926997245179173,0.23576678098971246,0.2335846634651389,2,4
bjruf,sortformer_v1,360.512,2.5369344567880034,0.007037031934548651,0.10180343780331237,0.09467412745451703,0.18181818181818615,0.18147382920110627,0.1537917143012683,0.15194286139319305,2,3
bvyvm,pyannote31,117.248,2.202305850572884,0.01878331272663827,0.04967378410438898,0.05111912562823027,,,0.10037174721189557,0.100746268656716,3,3
bvyvm,sortformer_v1,117.248,0.676866577938199,0.005772947751246921,0.027530644523527013,0.02763345369399044,,,0.2918215613382895,0.28618908767421136,3,4
bxcfq,pyannote31,196.48,3.994356908835471,0.020329585244480208,0.011506622516556384,0.014150270529228466,0.0737704918032807,0.0737704918032807,0.03237847222222255,0.03062653913221388,2,2
bxcfq,sortformer_v1,196.48,1.2616729568690062,0.006421381091556424,0.0019401903973509567,0.003371662016209981,0.0,0.0,0.0,0.0,2,2
cpebh,pyannote31,671.04,14.67805819772184,0.021873596503519672,0.002284039633437219,0.0022826415415965417,,,,,1,1
cpebh,sortformer_v1,671.04,5.853999781422317,0.008723771729587384,0.0006357476236994147,0.0006355012710028453,,,,,1,1
cqfmj,pyannote31,114.944,1.8510813349857929,0.016104201480597446,0.06258543253270835,0.507478530229019,,,0.2941804591564332,0.6666666666666666,4,2
cqfmj,sortformer_v1,114.944,0.7141895592212677,0.006213369634093712,0.056873657488771615,0.5001138063341354,,,0.2941804591564332,0.6666666666666666,4,2
crorm,pyannote31,911.168,47.63251128885895,0.05227632147843093,0.07861009884621177,0.04203197208931282,,,0.02151639344262666,0.021348760274785484,2,2
crorm,sortformer_v1,911.168,8.737181279808283,0.009588990482335072,0.016532581993457317,0.14788751753868706,,,0.24077868852460393,0.2588105726872418,2,3
crylr,pyannote31,187.904,13.06309642456472,0.06952005505239228,0.3224000549526037,0.4173718402118783,,,0.18173784977908383,0.14577299544113362,4,5
crylr,sortformer_v1,187.904,1.1274284357205033,0.0060000236063122835,0.0499038329440855,0.2888533085699987,,,0.2611683848797231,0.36146399658716544,4,3
dohag,pyannote31,43.904,1.8670578803867104,0.04252591746507631,0.03825572420890158,0.03825572420890169,,,,,1,1
dohag,sortformer_v1,43.904,0.4003319898620248,0.009118348894452094,0.015307435039876572,0.000899627297262475,,,,,1,2
dxbbt,pyannote31,676.352,27.262797848321497,0.040308593525740295,0.03616405155726346,0.05068196178072056,0.35546218487391784,0.41032620182706214,0.16272014397738196,0.2167575904166826,3,3
dxbbt,sortformer_v1,676.352,5.44152586068958,0.008045405145086554,0.05676649722226707,0.10045299218499239,0.2668067226891185,0.35891271482104004,0.2644298753053139,0.3429768609896369,3,3
dxokr,pyannote31,186.496,9.687989111989737,0.05194743647043227,0.0465161923454368,0.5865915760039122,,,0.47946611909651193,0.8264887063655039,4,2
dxokr,sortformer_v1,186.496,0.9353311331942677,0.0050152879053398875,0.027044969116204118,0.30481508194665125,,,0.16221765913758057,0.41253132832080364,4,3
dzsef,pyannote31,164.736,10.044832970947027,0.060975336119288,0.0037966817871125233,0.012682451073427166,,,,,3,3
dzsef,sortformer_v1,164.736,0.7249210411682725,0.0044005016582184375,0.0,0.0,,,,,3,3
eazeq,pyannote31,98.624,4.845519019290805,0.04913123600027179,0.033573691685785875,0.045208868342182344,0.0,0.0,0.03161917998610131,0.061321144411398076,2,2
eazeq,sortformer_v1,98.624,0.49884264450520277,0.005058024867225045,0.013383590079754934,0.015017391631792141,0.0,0.0,0.013203613620569175,0.013798111837326833,2,2
eddje,pyannote31,456.96,21.77001773566008,0.04764097018483036,0.0898819561551431,0.12331727137602916,0.1400000000000374,0.1055555555556157,0.20505319148936124,0.2769468007456429,4,4
eddje,sortformer_v1,456.96,2.9069354170933366,0.00636146581121616,0.11026419336706021,0.1246691621010032,0.14736842105266845,0.3571428571428881,0.28601063829787177,0.3089357576969164,4,4
eguui,pyannote31,108.8,5.620870326645672,0.05166241109049331,0.03110068630006075,0.07492528774342304,,,0.183416917418923,0.3436402420662737,3,3
eguui,sortformer_v1,108.8,0.6478285258635879,0.005954306303893271,0.012726956823907664,0.01453668599260217,,,0.05382815112002683,0.03442296859597246,3,3
eucfa,pyannote31,84.096,3.843235823325813,0.045700578188330156,0.1136780194227875,0.42758807726410364,0.0,0.0,0.35072740281421466,0.5448312733417735,4,3
eucfa,sortformer_v1,84.096,0.47431091498583555,0.00564011266868621,0.07310901381479949,0.31784244600381495,0.0,0.0,0.18411638445027367,0.291373268906242,4,4
euqef,pyannote31,41.152,1.5395959643647077,0.037412421373559185,0.03346938775510211,0.028653061224489722,,,,,1,2
euqef,sortformer_v1,41.152,0.3306346135213971,0.008034472529194137,0.0079591836734694,0.0079591836734694,,,,,1,1
fqrnu,pyannote31,171.392,4.95289281476289,0.028898039667912684,0.16282639271081778,0.342204440083413,,,0.34791366906474885,0.4677694639409263,4,4
fqrnu,sortformer_v1,171.392,0.6840552249923348,0.0039911735961558,0.06191524490919119,0.2004496676544708,,,0.0962230215827321,0.2525758334624405,4,4
fuzfh,pyannote31,26.048,1.89656469412148,0.07281037677063422,0.07405982905982905,0.1683304371365695,,,0.3305647840531561,0.4564275397207512,3,3
fuzfh,sortformer_v1,26.048,0.23496383242309093,0.009020417399535125,0.5412393162393163,0.6264819635198863,,,0.6079734219269107,0.5971162001696356,3,3
fvhrk,pyannote31,1200.064,64.06786121241748,0.053387037035039366,0.043786289737261515,0.03747562228786487,0.0,0.0,0.3799522673031081,0.4832012073981911,4,4
fvhrk,sortformer_v1,1200.064,12.343292311765254,0.010285528364958246,0.1423873203658002,0.4347288609097639,0.0,0.0,0.39379474940329207,0.4750295298842168,4,4
fxnwf,pyannote31,450.176,9.769250312820075,0.02170095765393996,0.20939249007835525,0.4822979217650612,0.3135593220338921,0.5005148005147979,0.31734595855633246,0.5920367598752828,3,3
fxnwf,sortformer_v1,450.176,2.71942965593189,0.006040814383556409,0.19565143651843564,0.40339929981328,0.427966101694902,0.6404761904761781,0.2636887608069169,0.45852702706327036,3,3
fyqoe,pyannote31,311.104,5.6937875943258405,0.018301878453269135,0.23379248596714716,0.329500574724223,0.3822822822822915,0.4932496716574813,0.43402628685133554,0.5057167319154013,3,3
fyqoe,sortformer_v1,311.104,1.8005787264555693,0.005787706768333321,0.1933950893625812,0.24302269898678966,0.2672672672672666,0.33369582348304844,0.3338220662931326,0.36107605660632297,3,3
gcvrb,pyannote31,1200.064,25.177346635609865,0.020980003262834203,0.07197607296035195,0.07592156295036748,0.21372549019614154,0.21063518270464082,0.1660129237047909,0.18990086914459875,2,3
gcvrb,sortformer_v1,1200.064,11.68814237602055,0.009739599201393051,0.09063459910796706,0.08179038083450263,0.13071895424837257,0.10638297872341422,0.11637002607413817,0.12294184093756483,2,2
gmmwm,pyannote31,310.592,6.525150374509394,0.02100875223608269,0.049550230554086194,0.04883314072049439,0.23913043478286658,0.23913043478286658,0.11155705996131866,0.15186727870453826,2,2
gmmwm,sortformer_v1,310.592,1.6606145426630974,0.005346610803443416,0.06863708519162498,0.05794729289453637,0.3043478260869028,0.23913043478261944,0.08486460348162665,0.09510129198504721,2,2
gtjow,pyannote31,1200.064,73.3127029556781,0.06109066096114715,0.07516399964636182,0.07555678701434236,0.0,0.0,0.07724731182794443,0.06408337495578317,4,4
gtjow,sortformer_v1,1200.064,11.288892326876521,0.009406908570606668,0.45617098399787803,0.7089067442829264,0.5350877192979114,0.4066666666664484,0.43569892473115324,0.6976958154274437,4,3
gwloo,pyannote31,871.808,28.92238586395979,0.033175178323621476,0.060062863513640805,0.05673900324450839,0.0,0.0,,,1,2
gwloo,sortformer_v1,871.808,7.389390113763511,0.008475937492846489,0.01575617553427237,0.015669249265294782,0.0,0.0,,,1,1
gylzn,pyannote31,363.648,13.50495281536132,0.037137431844424605,0.010474331332672981,0.011445431588671643,0.5,0.5,0.07661469933185054,0.1254337892373192,2,2
gylzn,sortformer_v1,363.648,2.4051768891513348,0.006614024796372686,0.008667909795466392,0.0065050347611756145,0.0,0.0,0.03608017817372026,0.04633867276887972,2,2
iabca,pyannote31,179.392,6.16897149477154,0.034388219623904856,0.1422198656769174,0.1824574715132955,0.43925233644859857,0.6341036414565804,0.25442764578833715,0.3381088069719365,3,3
iabca,sortformer_v1,179.392,0.9723154781386256,0.005420060415952917,0.0645457758925422,0.07517370790364895,0.4859813084112314,0.37267711962834826,0.08512260195655087,0.10658556310048561,3,3
ifwki,pyannote31,386.752,18.227013031952083,0.047128426050678685,0.04727905964301191,0.06332401481442695,0.40463917525773807,0.47150517902291217,0.11041503523883896,0.13338447415751786,2,2
ifwki,sortformer_v1,386.752,2.6362653113901615,0.006816423215368405,0.037164417355971556,0.04104609908645185,0.3969072164948584,0.42941712204008364,0.06127642913077434,0.058351214960027264,2,2
isxwc,pyannote31,158.016,5.583669026382268,0.03533609904302266,0.044282641072315054,0.08399840134451024,,,0.19920318725099592,0.2175428554655398,4,4
isxwc,sortformer_v1,158.016,0.9613345488905907,0.006083779800087274,0.06946053284792313,0.343908706509246,,,0.18155947638019332,0.38393279297534655,4,3
jxydp,pyannote31,85.952,6.02860130276531,0.07013916258801785,0.0,0.0,,,,,1,1
jxydp,sortformer_v1,85.952,0.6274227388203144,0.007299687486275065,0.0,0.0,,,,,1,1
kmunk,pyannote31,406.4,20.703307965770364,0.050943179049631804,0.0441201068335717,0.0694547381665994,0.5500000000000264,0.49193925233644975,0.18114434330299123,0.27436404269121917,2,2
kmunk,sortformer_v1,406.4,2.6437590634450316,0.006505312656114743,0.012612296652008442,0.012401205700680179,0.37037037037044057,0.2777777777778304,0.03250975292587837,0.032834342452531494,2,2
laoyl,pyannote31,304.064,10.202197422273455,0.0335527961951216,0.09249057281379064,0.16385960895392312,0.0,0.0,0.23907852698839674,0.4001752667309866,2,2
laoyl,sortformer_v1,304.064,1.696671362966299,0.005579981066375168,0.030777518405458913,0.030009447316362563,0.16666666666664412,0.16666666666664412,0.027745081553725154,0.03289496320696021,2,3
ledhe,pyannote31,402.752,30.054914982058108,0.07462387519381185,0.01782584956189417,0.021175547567176004,0.17180616740087723,0.16762069055647003,0.037294633077765184,0.03914177520512422,3,3
ledhe,sortformer_v1,402.752,2.5910006565973163,0.006433240943799947,0.0205922882920364,0.04550064452630753,0.24229074889868024,0.1961078676675022,0.10733844468784239,0.0807039136611314,3,4
leneg,pyannote31,394.688,24.063571417704225,0.0609685914385647,0.0715261264557042,0.06955567710592367,0.116475095785443,0.16586549846081552,0.09497460572039639,0.11068446110742138,2,2
leneg,sortformer_v1,394.688,2.52302707452327,0.006392459549120496,0.02507469056764853,0.024265598319853997,0.29310344827587176,0.34694807643954484,0.07898957497995077,0.07598953785782525,2,2
ljpes,pyannote31,198.4,8.734307902865112,0.0440237293491185,0.025456678397854596,0.02080695694194184,0.0,0.0,0.0,0.0,4,4
ljpes,sortformer_v1,198.4,1.049291593953967,0.005288768114687334,0.029802804312608042,0.02584474498794686,0.0,0.0,0.06078268109908587,0.05214285714285844,4,4
lkikz,pyannote31,1200.064,30.19592447858304,0.02516192842930297,0.04321613947515948,0.05709438106702455,0.4011173184357913,0.5350504257503902,0.15849182515849553,0.21097688196139724,2,2
lkikz,sortformer_v1,1200.064,13.193598820827901,0.010994079333125484,0.017909138588971616,0.024661891854196052,0.10893854748602846,0.11306102900929885,0.057501946390835244,0.06098604987759908,2,2
lpola,pyannote31,840.448,20.581577828153968,0.024488817664095778,0.1539253088342157,0.46131509460806824,,,0.36196200737170403,0.623043327834414,3,2
lpola,sortformer_v1,840.448,8.007029812783003,0.009527097230028512,0.16756202636769318,0.44833819990363644,,,0.2253473206691202,0.4851466274625031,3,3
ltgmz,pyannote31,209.664,20.925183998420835,0.09980341879588692,0.08468980152290612,0.09660719083943761,0.0,0.0,0.24928366762177645,0.2913774194087442,2,2
ltgmz,sortformer_v1,209.664,1.1981964940205216,0.0057148413367126534,0.1391836225190362,0.1467564628006027,0.033333333333301754,0.033333333333301754,0.29484240687679036,0.29961717165106944,2,3
lubpm,pyannote31,82.112,10.099633477628233,0.12299826429301726,0.015195702225633137,0.021611001964636486,0.0,0.0,,,2,2
lubpm,sortformer_v1,82.112,0.519885522313416,0.006331419552725741,0.011703760552570977,0.01663031624863684,0.0,0.0,,,2,2
luobn,pyannote31,84.928,8.274634302593768,0.09743116878525065,0.021030640668523698,0.020430048379847875,,,0.02797110965200276,0.03669811935163827,2,2
luobn,sortformer_v1,84.928,0.45142920408397913,0.005315434298275941,0.018802228412256712,0.015909986516107352,,,0.022980958634275024,0.025547445255475094,2,2
mqtep,pyannote31,138.944,15.032789102755489,0.10819315049772203,0.003937672704943513,0.006482128377322639,,,0.013333333333337508,0.03181818181819098,4,4
mqtep,sortformer_v1,138.944,0.6873318310827017,0.004946826283126308,0.005296284924777536,0.010048426380954677,,,0.01619047619047778,0.03761061946903022,4,4
msbyq,pyannote31,38.272,2.167682709172368,0.056638866773943565,0.10558674901740579,0.3368605472934648,,,0.29690366972477006,0.4765296484211217,4,4
msbyq,sortformer_v1,38.272,0.29212749656289816,0.00763292998962422,0.011229646266142609,0.00685692273508898,,,0.04415137614678899,0.019927536231884053,4,4
mupzb,pyannote31,496.64,30.82019760459661,0.06205742107884305,0.10249462492268567,0.09470238238753599,0.13376623376622834,0.13912915397855305,0.12440971067508098,0.12407179361382933,2,2
mupzb,sortformer_v1,496.64,3.4167312951758504,0.006879694134938488,0.045400995493770684,0.045593365103431024,0.05519480519480003,0.0715526942936571,0.08862653807781433,0.09460835010716344,2,2
mxdpo,pyannote31,196.416,6.341005796566606,0.03228355020246113,0.06735796068265262,0.5105465764868933,0.7083333333333346,0.5,0.19620853080568634,0.5415867254342741,2,2
mxdpo,sortformer_v1,196.416,1.0885011022910476,0.00554181483326739,0.03758911211924804,0.4772276929902731,0.729166666666671,0.5357142857142911,0.1907582938388622,0.4626436781609197,2,2
myjoe,pyannote31,572.224,19.17691485304385,0.03351295096508334,0.0824354388413877,0.09326662949616824,0.24118993135009692,0.3096393134888519,0.13744281793229368,0.16312173154654774,2,2
myjoe,sortformer_v1,572.224,4.055200126953423,0.007086735486371461,0.0566982202058967,0.056291390574480016,0.31807780320363865,0.3276462853385734,0.08584934431228948,0.0884110966562342,2,2
neiye,pyannote31,48.832,1.2129676658660171,0.024839606525762146,0.008536322483293753,0.008466966003848487,,,,,1,1
neiye,sortformer_v1,48.832,0.3134305151179433,0.006418547573680032,0.05690881655529213,0.05690881655529209,,,,,1,1
nprxc,pyannote31,402.048,15.63395575992763,0.03888579413385374,0.13430805624917821,0.5694558422506397,0.21515151515151132,0.24215524360033108,0.15700130504132662,0.18279853991960449,4,3
nprxc,sortformer_v1,402.048,2.6018833993002772,0.006471574039170142,0.07571625706400309,0.38301898547719976,0.034848484848483775,0.06601809799064054,0.07941418144907919,0.08152451932596205,4,3
ocfop,pyannote31,1200.064,77.52309330739081,0.06459913246909399,0.050168833295642576,0.052841306373766564,0.0,0.0,0.051987150068840575,0.057242493367420946,2,2
ocfop,sortformer_v1,1200.064,13.209417739883065,0.011007261062645879,0.023808224092082247,0.02374265292153968,0.0,0.0,0.036469328438122464,0.034544293405201446,2,2
olzkb,pyannote31,216.768,17.489072103984654,0.08068106041475058,0.10777603402014868,0.1917847313411024,0.3921568627450997,0.39215686274509964,0.2515226628895186,0.35681965737005616,2,2
olzkb,sortformer_v1,216.768,1.170593436807394,0.005400213300890325,0.038728294436288,0.015114719634880012,0.07843137254900322,0.07843137254900322,0.03133852691218111,0.031854281873921926,2,3
ooxlj,pyannote31,198.144,12.285357360728083,0.062002166912589245,0.01772331231848122,0.017611036812838606,0.0,0.0,,,1,1
ooxlj,sortformer_v1,198.144,1.2634622547775507,0.00637648505520001,0.04841680243677836,0.046180872267828826,0.0,0.0,,,1,1
oqwpd,pyannote31,237.888,6.43271498568356,0.02704093937350165,0.08458666666666655,0.3202330990254696,0.5055555555555029,0.5055555555555029,0.19930176740126343,0.27363956846509274,4,3
oqwpd,sortformer_v1,237.888,1.5166236441582441,0.00637536842614274,0.09231111111111108,0.3452648622358811,0.5,0.5,0.0938250054549422,0.1535183972371532,4,4
otmpf,pyannote31,430.72,10.18784322310239,0.023653053545464316,0.030241364147163798,0.6766727370753239,,,0.5065656565656448,0.8285322359396421,3,1
otmpf,sortformer_v1,430.72,3.1388781098648906,0.007287514185236094,0.014743245224019503,0.4728328204523647,,,0.15782828282828137,0.4367928367928327,3,2
oubab,pyannote31,609.984,12.686970395967364,0.020798857668344356,0.08559241330053176,0.13441331824172462,0.26482412060302996,0.2584925225150612,0.16420361247947576,0.23568220134397033,4,4
oubab,sortformer_v1,609.984,5.149705074727535,0.008442360905741027,0.13855051186413755,0.29099729696733845,0.4321608040200853,0.37213352685051526,0.2026272577996708,0.37166566901312204,4,4
ouvtt,pyannote31,727.616,14.331575498916209,0.01969661950660267,0.2006603021776954,0.29677571705552364,0.4064412238325218,0.42679051291037917,0.3266242344181574,0.42788108909893274,2,3
ouvtt,sortformer_v1,727.616,6.7700711423531175,0.0093044561174481,0.12736838681347248,0.1616625857475577,0.2761674718196251,0.3044481539669871,0.1823886153476625,0.2149403309557431,2,2
pccww,pyannote31,137.024,2.255257352255285,0.016458849196164794,0.07610405794843815,0.07100693534956624,,,0.1413112164297,0.24637092854615517,3,3
pccww,sortformer_v1,137.024,0.8703785333782434,0.006352015219072888,0.17131396526209214,0.144558237997966,,,0.016192733017377437,0.01770837261334624,3,4
ppexo,pyannote31,178.432,3.693898980505765,0.020701998411191743,0.09978606641242684,0.03279625923432405,0.05714285714285509,0.05714285714285509,,,1,2
ppexo,sortformer_v1,178.432,1.1247289506718516,0.00630340382146617,0.025765045112083013,0.025353530730859344,0.16666666666666313,0.16666666666666313,,,1,1
pxqme,pyannote31,387.136,30.98919138032943,0.0800472996061576,0.14629303572879693,0.14569854468732607,,,,,1,3
pxqme,sortformer_v1,387.136,2.86004317458719,0.007387696247797131,0.042216323103177494,0.042126745144680004,,,,,1,1
qwepo,pyannote31,439.424,25.8469803025946,0.058820137959225256,0.03116816867879604,0.13149851552953049,0.37826086956525856,0.3688405797101875,0.08036840524576833,0.1280744768805134,4,4
qwepo,sortformer_v1,439.424,3.064397375099361,0.00697366865510159,0.38986779459275667,0.5489075164585192,0.3840579710144996,0.4135802469135786,0.342576834517966,0.396501329434529,4,4
rmvsh,pyannote31,103.552,4.291133595630527,0.04143940817782879,0.052974129150539825,0.03615334988043022,,,,,2,2
rmvsh,sortformer_v1,103.552,0.6990720797330141,0.00675092784043779,0.027602363006722246,0.017861850777748257,,,,,2,2
sbrmv,pyannote31,188.544,7.121382774785161,0.037770402530895496,0.23894171145101292,0.2889362951046634,0.5,0.5075757575757543,0.42453137734311375,0.47954164622089596,3,3
sbrmv,sortformer_v1,188.544,1.0792453587055206,0.005724103438483964,0.20142620917734566,0.2298800285161552,0.3011363636363672,0.20075757575757813,0.3792787286063561,0.41183082813003596,3,3
sexgc,pyannote31,831.296,26.697967319749296,0.03211607817161311,0.10223472437964032,0.39700546430261374,0.357199999999961,0.4027198789377176,0.2709887685519386,0.32952562905117694,4,3
sexgc,sortformer_v1,831.296,7.71172986086458,0.009276755645238974,0.13176650263023948,0.4224633521676793,0.4929999999999984,0.5107560515823345,0.39816486161251574,0.4803290997167667,4,4
sfdvy,pyannote31,336.576,7.587997453287244,0.022544677734857042,0.019260670017796532,0.019259647775415587,,,,,1,1
sfdvy,sortformer_v1,336.576,2.344487520866096,0.006965700230753517,0.009147959661556867,0.009135125023383449,,,,,1,1
svxzm,pyannote31,1005.696,61.03679075744003,0.06069109428439611,0.004761343547437097,0.004741131449043413,,,,,1,1
svxzm,sortformer_v1,1005.696,11.108768193051219,0.011045851025609349,0.005785610971232723,0.005764273247901327,,,,,1,1
sxqvt,pyannote31,319.616,17.911277645267546,0.05603999063021735,0.10674467587175185,0.548781208920668,0.047169811320765344,0.047169811320765344,,,2,1
sxqvt,sortformer_v1,319.616,2.141520779579878,0.006700292787532158,0.0738591153756145,0.30317551996503017,0.0,0.0,,,2,2
tiido,pyannote31,350.016,21.827308306470517,0.06236088723507073,0.1903075594276904,0.19233244499317398,0.3852494577006561,0.4381071688686683,0.24087502285052653,0.28247693749985514,2,3
tiido,sortformer_v1,350.016,2.4868810391053557,0.007105049595176665,0.10807765969431792,0.11368666520406404,0.2114967462039053,0.2374832508761073,0.11650722076655755,0.13111898976571082,2,2
tkhgs,pyannote31,262.144,37.957079542800784,0.14479476754303278,0.008446171848879943,0.007365585504038286,0.09823943661971041,0.11434426229507264,0.031746031746031654,0.038026721479958975,2,2
tkhgs,sortformer_v1,262.144,1.7250306596979499,0.006580469740669059,0.011367435640254166,0.010592145841960821,0.29577464788732155,0.33060109289617273,0.050622050622051114,0.05990877401171936,2,2
tvtoe,pyannote31,705.28,47.15830618795008,0.066864658274657,0.005100399299072033,0.33682272582470946,,,0.13899138991389864,0.4641203703703701,3,2
tvtoe,sortformer_v1,705.28,6.27520121820271,0.008897460892415367,0.0018815891528539046,0.0022595285547130045,,,0.0036900369003656495,0.0019047619047601724,3,3
uicid,pyannote31,1200.064,19.613542369566854,0.01634374697480039,0.07778924761803029,0.07765904646157339,0.0,0.0,,,1,1
uicid,sortformer_v1,1200.064,14.0384416654706,0.01169807749042601,0.0349968556817217,0.03442159008023133,0.0,0.0,,,1,1
vdlvr,pyannote31,1200.064,78.5878020459786,0.06548634243338572,0.02753639662484144,0.03082146909760044,0.3630434782608675,0.5063584420313634,0.11986685353889133,0.16838845393088564,4,4
vdlvr,sortformer_v1,1200.064,12.562658022157848,0.010468323374551563,0.1278538014252608,0.17676595935207606,0.5652173913043421,0.4872431163261463,0.12797827610370927,0.1446049830367985,4,4
vgaez,pyannote31,177.088,6.040417921729386,0.0341096964318835,0.3420313127258124,0.47196663520465915,,,0.4693084001187283,0.6140544115185483,4,4
vgaez,sortformer_v1,177.088,0.7969336546957493,0.004500212632678382,0.0949016459253316,0.12562358850424943,,,0.21252597209854576,0.25031320072695806,4,4
vylyk,pyannote31,161.088,8.075296634808183,0.05012972185891055,0.6213106912221956,0.8703624530901145,0.11249999999999977,0.11249999999999977,0.47058823529411753,0.5823665893271461,3,1
vylyk,sortformer_v1,161.088,0.9377855323255062,0.005821572881440618,0.19158096149246692,0.4490916919246109,0.0,0.0,0.2941176470588236,0.28776041666666674,3,2
wcxfk,pyannote31,155.648,6.437016887590289,0.04135624542294337,0.1292578522125315,0.19802671141280173,0.34761904761904755,0.3123529767614693,0.2274335480359248,0.33312114440500284,3,3
wcxfk,sortformer_v1,155.648,0.7241642195731401,0.004652576451821676,0.09861415806089137,0.14061132613595154,0.2785714285714339,0.28814610285794395,0.13426471922344188,0.18482657384699142,3,3
wdvva,pyannote31,65.856,4.248363066464663,0.06450988621332397,0.019098837209302538,0.021502941659873213,0.0,0.0,0.054317673378076324,0.059076884017802506,2,2
wdvva,sortformer_v1,65.856,0.429968761280179,0.006528923124395333,0.048691860465116414,0.053161799181807586,0.0,0.0,0.07695749440715911,0.08208014839476284,2,2
wibky,pyannote31,302.912,18.460779047571123,0.06094436353650936,0.06335238258926619,0.053971773333901435,,,,,1,2
wibky,sortformer_v1,302.912,1.6438706498593092,0.0054268918030956495,0.009023331757830846,0.008949308559374133,,,,,1,1
wprog,pyannote31,1200.064,64.04259919561446,0.0533659864770666,0.21119100836579632,0.31251360032555947,0.013432835820580977,0.013432835820580977,0.27733812949638204,0.19716083548804086,2,4
wprog,sortformer_v1,1200.064,12.298562712967396,0.010248255687169514,0.13326521489239507,0.11277242933716478,0.0,0.0,0.09442446043161283,0.07942459776380473,2,3
xkgos,pyannote31,1062.528,31.634941146709025,0.029773277642291804,0.04805141312154112,0.2736926266449563,0.48039215686275966,0.5667909554271636,0.23457341586369415,0.3490945740285465,4,4
xkgos,sortformer_v1,1062.528,9.610771022737026,0.009045193183367427,0.047806387562841085,0.3144189314069955,0.47385620915023474,0.7236818098886862,0.20847425180269544,0.30918833102887544,4,3
xkmqx,pyannote31,50.112,0.8392063835635781,0.016746615253104606,0.09187838400666415,0.45370432840946395,,,0.23540000000000244,0.452879926189536,3,2
xkmqx,sortformer_v1,50.112,0.2988925203680992,0.005964489949874266,0.053415243648480035,0.09781525843672433,,,0.22500000000000253,0.17200000000000248,3,3
xlyov,pyannote31,658.112,11.31966497655958,0.01720021056683297,0.014957910984516896,0.014859467126310897,,,,,1,2
xlyov,sortformer_v1,658.112,4.448171054944396,0.006758987915346318,0.005593303947933432,0.005562412963666087,,,,,1,1
xtdcl,pyannote31,306.432,5.621876730583608,0.018346245596359414,0.05746669456650589,0.07779674484214355,,,0.32409638554217035,0.30742857142857766,2,2
xtdcl,sortformer_v1,306.432,1.3681664178147912,0.0044648287966491465,0.060089279486641896,0.12300051854721922,,,0.5271084337349318,0.7155797101449293,2,2
ylgug,pyannote31,1200.064,21.77720909938216,0.018146706425142458,0.04052424887627103,0.6800710031685991,0.0,0.0,0.2826086956521804,0.6413043478260902,3,1
ylgug,sortformer_v1,1200.064,13.340080212801695,0.01111614064983342,0.02182635438845512,0.354901010843357,0.0,0.0,0.2826086956521804,0.6413043478260902,3,2
ylzez,pyannote31,1200.064,80.08921660296619,0.06673745450489822,0.07345398847949978,0.059137284564383275,0.15555555555557485,0.3500000000000959,0.03856502242152777,0.04302575941401596,2,2
ylzez,sortformer_v1,1200.064,13.95879852026701,0.01163171174226292,0.03400238679183272,0.031883265772072476,0.22222222222218888,0.5,0.05055034651447713,0.049393299524149295,2,2
ytmef,pyannote31,513.408,21.914184083230797,0.042683760446332736,0.03449035234899304,0.2696429861318782,,,,,4,3
ytmef,sortformer_v1,513.408,4.147863080725074,0.008079077616096893,0.012709731543624142,0.011369501604094475,,,,,4,4
zfzlc,pyannote31,1200.064,47.32128070574254,0.039432297532250395,0.04992195423078614,0.04649640761407343,1.0,1.0,0.048953677366918205,0.05653253423728911,2,2
zfzlc,sortformer_v1,1200.064,14.145206592045724,0.011787043517717158,0.08380880991225308,0.2174149913336477,0.6562500000000402,0.5,0.35580048760666216,0.301121963656239,2,3
zztbo,pyannote31,116.8,4.393589555285871,0.03761634893224205,0.047929463047355084,0.04784509187286163,,,,,1,2
zztbo,sortformer_v1,116.8,0.7599933808669448,0.006506792644408774,0.006538537745195132,0.006536595028226172,,,,,1,1
